"gene_id"	"expo_RPKM_rep1"	"expo_RPKM_rep2"	"stat_RPKM_rep1"	"stat_RPKM_rep2"
"TK0114"	31.9251741208361	31.5144167899484	17.4233483451997	37.2217306210401
"TK0115"	40.3134345983776	95.647035017315	13.8501412770265	25.562299902989
"TK0116"	703.796151560489	1093.35694007249	967.993345161872	333.885807256456
"TK0117"	1041.96319123114	1259.84133520617	1357.42815383296	310.15969670946
"TK0118"	76.1947489017289	158.95828510064	101.18538230916	366.333458758278
"TK0119"	9.29460410448381	9.84888872066296	98.9356161811839	431.62842138499
"TK0120"	4.41282329546692	7.98608579915167	73.8434584675644	336.135700671447
"TK0121"	4.89087915247584	2.54102729973008	47.1039807011322	190.576937434258
"TK0122"	15.1467521585114	9.75121971547238	144.688909468405	366.630293345647
"TK0123"	279.972827355147	260.287802853701	202.113065271904	151.035250666307
"TK0124"	474.509367298353	780.6736837819	431.757993704298	381.381552990891
"TK0125"	256.876599440799	319.919830011596	288.342018147764	281.866247454705
"TK0126"	699.389069716054	851.366039708087	881.408881839714	1094.87743513383
"TK0127"	207.966844061189	172.550700871082	196.407557920386	209.025561762076
"TK0128"	294.171837987185	210.28622210388	291.999813934824	166.953711453816
"TK0129"	486.107845156703	329.063035315045	310.246221067844	434.569670021576
"TK0130"	1781.52734160135	2155.93793208785	1187.13632172201	828.220344927228
"TK0131"	979.659554875077	1150.74069425498	468.070059487438	355.499948002721
"TK0132"	2498.708216606	1884.96248201445	1313.06897104271	790.514941401768
"TK0133"	1082.24528156245	824.344889804253	764.610886451794	746.725499124579
"TK0134"	328.229371513922	316.514814844864	308.442673377009	325.613524497895
"TK0135"	2043.72362679177	2065.30352427995	3715.92180165762	2972.64086837337
"TK0136"	1758.51833504901	1978.4911974063	3235.85986599748	2996.32441110808
"TK0137"	703.437855370408	861.457862516734	1369.16681979292	1297.85150184105
"TK0138"	32.7926767425162	61.8852724643123	79.5370013904194	78.7153223091363
"TK0139"	1064.51152099334	1506.74793496	1877.50730421005	2120.82712510958
"TK0140"	9.03339806566889	20.2159491504299	13.6444908053741	16.3541722659945
"TK0141"	198.40027347557	246.622910740568	185.499051283679	945.693356673933
"TK0142"	550.135194012582	791.848897730228	436.260001592185	619.815961714065
"TK0143"	294.655217780812	615.390611498266	338.690970547412	649.185158164909
"TK0144"	608.051049331967	633.604686045426	801.294760897232	650.072080832365
"TK0145"	91.2974338554248	77.344175215629	122.624050160003	117.168017016037
"TK0146"	58.0325499580705	29.8808658628872	79.234529219295	77.643149928081
"TK0147"	506.087985776841	340.028184297829	535.225922928429	639.597702626191
"TK0148"	342.390020596705	397.67617884882	580.6238158653	464.025628730864
"TK0150"	2236.42904078391	2098.18410636524	4242.00310620797	4169.12865514557
"TK0151"	396.000551136596	437.151026033378	375.853987907361	451.393368004762
"TK0152"	95.9986704224426	107.685826534816	67.0792138804438	84.1396947401308
"TK0153"	418.248281498367	432.929584258979	437.742534760556	356.878415924236
"TK0154"	948.755994083252	940.180100900128	560.494626259352	585.091378484018
"TK0155"	706.847555991274	383.67799173812	560.555755102351	668.16547408429
"TK0156"	81.5639479939961	86.0847130088089	117.70765356014	195.175741943797
"TK0157"	68.8139028682766	173.108178811036	95.8709646692458	134.580186888329
"TK0158"	37.4902449775439	41.5776857370176	49.3362096041424	50.8771132027962
"TK0159"	10.8399849382035	15.9841717272277	18.1399938106796	23.074250324385
"TK0160"	45.0978591178511	112.021458830654	46.0418274154455	50.260135679977
"TK0161"	9.09272683268366	2.8404232655593	237.497237088917	502.553337975173
"TK0162"	10.4615215883381	1.721153502792	168.974113595474	259.189304988158
"TK0163"	10.4080455974011	4.36166026190781	221.047505745479	469.364744034043
"TK0164"	25.5901016067399	12.0185718883224	439.083028275767	842.934140046048
"TK0165"	26.8312248078073	12.4381803231924	565.274296356844	1084.52343389929
"TK0166"	192.424026887417	101.985638063743	3873.70963605359	5394.68150804351
"TK0167"	57.7031794731824	67.8661429398973	39.3286535883786	598.688490603855
"TK0168"	18.3129010235915	11.2983016417183	9.44846055175184	28.5952351123012
"TK0169"	108.035255285846	78.920227447821	63.272788521517	89.1600822297177
"TK0170"	357.799720286462	416.57210624498	341.404840503721	373.215758945009
"TK0171"	159.211836300785	147.805882026523	185.186709980035	193.831314400248
"TK0172"	162.176581929628	216.889823276616	156.255273912032	180.352119938464
"TK0173"	90.3235765126455	175.583303611812	104.789528346105	117.663395693884
"TK0174"	133.86565285166	202.969188719444	216.016131235483	256.284987800665
"TK0175"	248.78352577645	281.42303691373	223.319623092696	205.693778478956
"TK0176"	41.9989127982421	72.4958150091665	35.6416138057235	66.8944757145198
"TK0177"	74.4708858044047	78.2774382649881	87.9932423481022	68.3352798068326
"TK0178"	94.3125934768503	63.2786203930767	70.5179625705243	131.575536232602
"TK0179"	386.065967826334	432.855194968871	347.842892400075	415.593521003435
"TK0180"	301.250250803576	337.045696549103	293.98845840773	338.277217019758
"TK0181"	212.070555878576	233.436352048587	214.847694244588	292.178791417427
"TK0182"	290.178804200596	506.120904616297	368.288403789486	165.569835879279
"TK0183"	1211.27240533484	1133.19354514374	961.3988085842	674.107436682695
"TK0184"	787.78849736114	750.952093270467	690.364647671869	719.415631944198
"TK0185"	535.960790570116	385.007636360342	284.66252973953	364.796031406826
"TK0186"	752.765200841582	1016.26490715015	2585.9030823424	1775.29930428732
"TK0187"	288.393990848964	315.971220749044	443.661291912723	508.901099619038
"TK0188"	48.859088091931	24.2048750648901	27.8794340326945	52.4121007815218
"TK0189"	365.177272175359	328.37509865585	327.091493202445	485.347158042674
"TK0190"	220.2378254474	229.895628912682	243.421668540517	284.08641940897
"TK0191"	205.165816085056	175.8911547341	184.479087938756	205.766811355986
"TK0192"	241.166865789876	196.661525692871	195.239290361429	246.539897101256
"TK0193"	433.558852905612	327.586045990771	318.615977574825	456.69141223017
"TK0194"	999.247162480413	741.840737148594	704.741096121492	963.808275193354
"TK0195"	212.950808291984	279.079347304583	460.930646698363	327.917617865002
"TK0196"	12.8650430306437	78.238102868875	26.2740796875662	27.6775052885965
"TK0197"	12.7762330012707	67.4505667904062	24.4210268931605	35.4762557240983
"TK0198"	4.82615492083887	5.77461866195856	21.6557446379283	30.6918531186158
"TK0199"	11.8758712081315	11.9305612803878	31.6306222493991	30.6330564651318
"TK0200"	61.7299703669087	77.6779815984331	166.534380404524	205.759537359544
"TK0201"	18.5093056199431	62.7720842329743	32.3989965305693	27.8025803088901
"TK0202"	17.0021340524519	83.9169015679453	23.5007681009998	18.3545173034881
"TK0203"	27.2219418142779	99.4516253841817	39.1172747835607	44.7290907667315
"TK0204"	13.1207945985217	73.4719893521954	19.6915889246838	38.7585042610954
"TK0205"	175.992683177527	174.746256347753	220.149130855818	131.583948560375
"TK0206"	254.41981719372	202.730225730518	322.69099975334	147.667561595824
"TK0207"	29.3193137744434	132.456715534107	52.7316091169385	66.8508827280185
"TK0208"	4.32579749740891	29.2167521395259	8.31406495180919	15.0419291208267
"TK0209"	96.1726403820603	121.535476457821	107.389819929667	132.712113527294
"TK0210"	19.3989459721516	137.768965280415	27.3759232735606	105.547560889761
"TK0211"	12.1437146136929	86.700077503318	15.5034599194238	39.5118741655518
"TK0212"	238.420863878975	285.136587977908	279.13375966606	393.207921511446
"TK0213"	89.675358322804	124.393059503709	123.481083012077	174.254963507423
"TK0214"	11.9740105651529	19.3831976335145	13.8126244304855	26.7091151746261
"TK0215"	9.11694394373288	3.91288828120285	15.5885945259177	10.5267931031913
"TK0216"	407.828217561699	963.962059607552	519.744996961459	362.534216310785
"TK0217"	577.400326583012	1472.17078758622	803.879543115935	883.94772071877
"TK0218"	110.038755016542	115.124093987771	138.088740542815	194.095164493356
"TK0219"	212.313812814004	423.043165465457	266.76007697376	291.347272730017
"TK0220"	12.4856941477623	39.503365584039	15.9947285198117	25.1950453909645
"TK0221"	103.499404682494	119.286773092413	143.701056965006	133.361345095174
"TK0222"	108.701747753825	141.027015135019	145.071098457978	153.290145327555
"TK0223"	4.04112440710624	2.25192838538953	10.9854855716476	17.0984339978602
"TK0224"	4.52520980636271	7.24376321720805	11.4845052212104	35.6484204449769
"TK0225"	122.663295317133	84.3210852825227	161.862262690143	182.252949170913
"TK0226"	356.603764090683	237.519183385296	428.934288357742	426.196350374193
"TK0227"	177.213126404926	178.676761257038	161.044235995583	158.779032492346
"TK0228"	13.7701353436859	10.194723985664	7.4598726570119	14.7167846571944
"TK0229"	27.3709292171259	14.6047394314583	19.1472747305829	38.8117851330069
"TK0230"	248.612580702213	146.990443203586	405.074400774705	211.175538968772
"TK0231"	71.7252245248118	43.5949432260953	97.3657701643515	39.0828171520921
"TK0232"	70.3478924086608	54.9678987127968	105.024453412743	117.942864173303
"TK0233"	38.687523108451	31.7169190665104	75.3091906326916	95.5635367350284
"TK0234"	7.742369646466	10.9182205265821	24.4116979779637	36.5373310580081
"TK0235"	20.9519829762805	18.6328013390612	44.0086171990195	30.8101261556817
"TK0236"	19.0080716876381	27.6641479582554	48.993743140887	61.5600335146839
"TK0237"	5.41027802852513	10.0137525539659	19.8112506810586	19.7120999442786
"TK0238"	21.802372263982	28.5837169275151	106.219494954651	155.562056490219
"TK0239"	84.9953581973693	120.022991604272	137.17499035089	201.163278093974
"TK0240"	44.9187070261106	64.5872809875362	78.8800682014857	97.3840162898832
"TK0241"	75.6787573741777	105.266214457441	123.616470204029	158.420614811777
"TK0242"	94.2704611837508	32.8689524491759	62.8878523632775	63.0220372792866
"TK0243"	73.9500590813834	27.0821109260921	41.7358554132006	13.0854791119467
"TK0244"	39.9853859280754	15.6419344220552	22.3233816317662	7.4685018195963
"TK0245"	34.4520346816448	16.2282493964	21.3402847296134	8.33357070815031
"TK0246"	13.1101697428869	8.3286823248393	8.90722633360422	3.02677559621405
"TK0247"	17.1737094528861	9.12014933826088	10.9917540370237	5.06909350920869
"TK0248"	9.04686992236886	7.93819610258684	10.649254350985	0.585988547156216
"TK0249"	14.6574954167078	2.98944388203538	12.8332826678007	0
"TK0250"	39.3798603234678	15.6386393021011	26.5196147730606	5.27737804448806
"TK0251"	23.9678537067252	11.3648144064851	21.420187869442	2.44054570738688
"TK0252"	91.9245579722176	63.8716788898477	79.9101591381232	57.229546192545
"TK0253"	30.572944985517	25.4102729973008	18.1169156542816	14.7751956339097
"TK0255"	7.2503653799223	6.50643668442995	8.09371804616977	44.5716271404427
"TK0256"	11.8065345742296	9.01131087124724	10.4037461999222	22.7056520763917
"TK0257"	17.8591627023727	22.8409879089509	22.9910519463768	44.075963194484
"TK0258"	35.019308435629	17.9319118582276	34.3831148080554	60.0083318038808
"TK0259"	138.4369528747	113.798422602457	93.0392160164468	37.4956567771257
"TK0260"	175.721527860203	128.565761512486	143.714050231136	82.826856511755
"TK0261"	83.1215442564315	66.2399616543272	94.3347364699409	52.9986687138219
"TK0262"	24.4937196563196	32.7785377258527	43.844133371004	18.3166729379139
"TK0263"	18.1113456522041	18.1919752634554	24.4049112951786	16.6706166334433
"TK0264"	39.4529865478891	25.8405328345557	42.0939544683415	29.9752914490094
"TK0265"	41.171245739076	33.5614412546256	44.2944716218664	46.1555526812653
"TK0266"	39.226625799642	19.9476589270542	39.9256419063788	29.796740570998
"TK0267"	87.6425453220862	59.0708278028959	77.3206703493604	75.8354934441679
"TK0268"	144.219820131281	84.3487617875389	139.299322405122	195.847117564549
"TK0269"	179.803043332232	82.5723392964461	137.992027674118	212.433587225588
"TK0270"	270.092463481698	114.704825663688	271.567371206184	403.738106112144
"TK0271"	582.865563254627	298.222732642206	645.607191071334	910.991978571341
"TK0272"	9.55496851179237	8.46464399524231	14.1575003765799	28.5645864144316
"TK0273"	50.0802796469064	48.1306949701584	62.6780334594926	113.694489396617
"TK0274"	23.3595119940503	12.3660051955916	22.9765574192685	9.88019761230316
"TK0275"	28.2228711465044	9.67832456808956	22.8478915678334	11.022832358547
"TK0276"	24.6245281218832	11.4564992427565	21.0186532218855	17.0611923756132
"TK0277"	27.267274052534	14.4059854170181	21.3602357307182	18.8059792210336
"TK0278"	16.2412680363003	4.12259240345976	12.7370081798433	17.8537363198119
"TK0279"	9.46518619897253	7.0075535470817	8.54616191210473	11.0355110247059
"TK0280"	6.06343639390556	1.44227052870585	6.42013684582722	7.66560665138966
"TK0281"	2.17255903182119	0.765930835763852	1.68138338230003	2.71392659110639
"TK0282"	6.20500144296041	4.28103023176941	4.6587308777136	10.1126639994349
"TK0283"	25.772786034041	24.2627122812936	16.0631086261925	28.6567302415749
"TK0284"	641.362193686134	366.052359000547	480.476455664451	414.199187106245
"TK0285"	4.98470319917853	7.02938393196358	4.28639273473166	8.30241717279274
"TK0286"	1.99703978976306	2.27462927637128	2.21924527072397	9.85075102054139
"TK0287"	2.04549661481151	2.52397342523524	0.615629560558775	11.9242770132728
"TK0288"	370.088780379826	93.390386524659	78.1348161359656	53.3726818250962
"TK0289"	117.158334931857	92.679811491741	191.813547319475	425.212735390136
"TK0290"	77.354234211103	72.3529903736186	100.10404319712	119.252491010728
"TK0291"	61.1782655415341	56.9598163319056	68.9639917218651	40.5273101044171
"TK0292"	68.4767463190107	60.7875065237152	93.1126442466686	105.301131598891
"TK0293"	59.0920426734272	56.8166391910869	68.3676557453919	58.7978378769581
"TK0294"	6.51767709546357	6.12744668611082	16.0665523197559	9.04642197035462
"TK0295"	45.4024535324622	41.9886258654426	83.4910235345183	46.3585211310915
"TK0296"	268.024259903218	310.632191927355	384.493204862905	463.257505342465
"TK0297"	57.7447347033817	58.291166255808	55.954570759187	87.8840509230015
"TK0298"	83.784804969932	114.709232387815	169.85766273882	216.43023175886
"TK0299"	395.047933796225	437.15380487713	1153.03691545636	2799.46137514392
"TK0300"	8.26208120621157	3.96461488331379	26.5239916693756	23.7475388786545
"TK0301"	8.49175745910095	1.71071436100099	32.2685104615553	34.0122147029459
"TK0302"	77.6005560770375	36.7745722123297	60.5883985596424	73.756713444644
"TK0303"	180.630726836709	62.4996937434466	165.27948502049	128.865273513513
"TK0304"	363.297024899904	407.435136978403	430.895885387493	749.615741868886
"TK0305"	2277.96413260117	1813.70046052521	1367.39600479869	1449.97975542858
"TK0306"	7356.10336876421	6276.70400476341	2500.1362360716	1452.68482113951
"TK0307"	17763.7666871349	13595.9810695103	9640.75691955314	8507.1876664717
"TK0308"	18381.005557179	16040.3790713757	12310.3479451407	10469.9904269824
"TK0309"	5873.33945025979	4324.48626938139	3386.32865579194	3678.92834292175
"TK0310"	87.2108571766776	65.6993323520572	95.3205950618187	109.706940171813
"TK0311"	68.3511718089039	91.2527744991301	83.6350864770877	71.8525368557137
"TK0312"	241.579250478734	495.938431602491	207.650760658893	182.970418345787
"TK0313"	581.335120067327	1142.73360793229	500.040018039926	568.288246040644
"TK0314"	217.186694237892	263.042078091172	123.363807745267	219.013625308879
"TK0315"	188.776377891222	227.178212135868	105.956129306457	197.614472420983
"TK0316"	322.482381482752	339.504134695563	315.840018849783	379.166378539242
"TK0317"	119.318162198354	55.5673727181078	69.825224551345	133.605388751617
"TK0318"	115.693699001287	51.5684068721141	83.1388161398086	144.098307418756
"TK0319"	60.3788676022839	49.8320001260381	55.6839348607242	93.0689042538878
"TK0320"	107.244903878372	100.948405826829	94.1527924035661	72.8973012682066
"TK0321"	41.0113379357748	30.8954367434603	149.416607934484	152.254100759416
"TK0322"	6.77914355381462	3.13683814943509	27.4591324013088	16.8779907956635
"TK0323"	11.9632876780285	4.9205687523745	31.8907619464035	17.8501969215044
"TK0324"	5.56311074119533	1.96126227045659	8.49119311753752	4.63290032588695
"TK0325"	7.81911178685864	4.92670795231508	16.222779839266	8.72841456047971
"TK0326"	12.3640555605708	5.45750982052845	18.2731523522584	16.407679320374
"TK0327"	131.59855260009	114.656109865869	323.707595230703	379.177467220839
"TK0328"	896.078337314342	1773.77757285029	221.713170379947	1052.11138172639
"TK0329"	686.785619923404	1086.64820003931	571.128979987873	759.134414413025
"TK0330"	670.437212698127	811.673072033377	689.809828990225	560.246276406268
"TK0331"	44.7677725627079	27.8408208492165	93.4534353956101	79.3363765559936
"TK0332"	32.8518063103937	34.3945283143364	82.141070181128	82.1396931145445
"TK0333"	70.4190536497028	60.3030968507371	161.394558395877	173.527780500732
"TK0334"	73.2566480443357	66.706865770806	108.471079898968	107.333819953662
"TK0335"	47.6686360124117	87.0708664873025	59.1944502095898	59.0780374684685
"TK0336"	148.515188537268	219.661374291138	194.460281818535	198.635601472403
"TK0337"	164.330465914923	218.205978641746	140.84478754224	140.049076245906
"TK0338"	435.725318297316	309.042314592312	286.200754075379	351.676683883943
"TK0339"	247.102464159784	120.914301584118	235.243744258379	232.77245311416
"TK0340"	64.392844859885	34.7457863376134	65.306920611667	66.3854960079963
"TK0341"	370.446838410379	254.83829050714	365.10478116165	353.590115579433
"TK0342"	400.73675750503	340.815286576297	387.554199110763	426.13453392042
"TK0343"	161.872250396031	121.525462823772	146.405581018562	116.378860806396
"TK0344"	18.1194829705331	16.0518553812217	13.9830494700088	29.7925152816374
"TK0345"	188.043572705217	134.439054808047	148.378422518618	200.460975205316
"TK0346"	43.2651571050827	54.571968001774	72.0519631744199	72.8622226331527
"TK0347"	412.12111394055	687.738593540049	1038.72796663418	789.468379629866
"TK0348"	465.487523067138	593.503269650106	1442.05419617146	893.869547150665
"TK0349"	1708.36647537561	1058.21554874099	1432.57077770212	1309.16009735195
"TK0350"	1365.36074241646	591.403611856532	1011.23609502656	770.149625242327
"TK0351"	62.2307710153563	23.9727197042264	43.8544085370155	69.0159100837931
"TK0352"	953.468108692184	865.886583992468	888.998420541748	721.38719271925
"TK0353"	93.1599859618795	200.522787145106	98.178486091299	153.554178550314
"TK0354"	42.4745196005382	49.6095031964323	50.3532586531924	104.901924214106
"TK0355"	76.6048390465175	24.2888293020485	79.2876534253775	115.228434679659
"TK0356"	115.833221284284	70.7567338400849	150.191894894383	157.531141266833
"TK0357"	75.5364789328155	33.3022757122292	76.0774534274965	46.5285031514125
"TK0358"	255.894381152699	286.728958948547	306.543981414394	409.209400003484
"TK0359"	165.706721615928	126.466703837893	138.810845782982	165.093198117392
"TK0360"	193.248728824321	176.008129763393	185.706822803482	216.880733459425
"TK0361"	114.47014846685	86.9886261580493	88.5140099722087	144.254498377274
"TK0362"	1.24909424429064	0	0	29.1265127045516
"TK0363"	211.096927285118	268.622885971465	283.027400373283	211.167217107999
"TK0364"	115.838934044583	119.890635423054	125.937441398096	81.4885366719071
"TK0365"	113.823072230763	35.4979080504016	275.060929569056	212.06372399699
"TK0366"	137.945623663826	111.840554611424	699.372311356453	749.311198577529
"TK0367"	98.7650421688377	74.2663272979933	79.7809350265306	65.3204880506488
"TK0368"	163.302981488946	112.985835706426	156.619923880322	175.344150281637
"TK0369"	161.353585909544	104.576182346111	132.197394754106	194.773818914662
"TK0370"	220.187785888713	136.697238354558	202.618066570287	203.095149031162
"TK0371"	127.714330009659	116.435115698664	114.905833424152	124.876036230635
"TK0372"	93.7016363778441	122.738916566596	98.9138283762541	104.376341219313
"TK0373"	6.29434882231673	0	5.98231333847331	65.661290597
"TK0374"	60.8092707581106	33.4487151281776	56.6689970251855	683.352798068326
"TK0375"	649.632368265933	992.661402465101	590.2549160627	846.619486919573
"TK0376"	553.773532451121	405.940577861572	168.158436595343	135.338391704073
"TK0377"	836.064199312607	748.725243989557	632.303327543272	845.959702517766
"TK0378"	1152.55024025527	1329.16670308573	1120.02382336159	774.263125668487
"TK0379"	45.1844842832087	40.7274524058047	31.2438722830309	72.5428232359869
"TK0380"	33.3967583317801	28.2827386404739	25.2227265081577	80.902226093283
"TK0381"	2.64871664780054	1.74309172820418	1.0629061937805	2.57346071114955
"TK0382"	1.07316547748914	0	0.322988748321329	1.56401168571976
"TK0383"	0	0	0	0
"TK0384"	0	0	0	0
"TK0385"	0.0404001849956145	0	0	0
"TK0386"	0	0	0	0
"TK0387"	0	0	0	0
"TK0388"	0	0	0	0
"TK0389"	19.2143279839142	6.54038331060959	9.17288045232574	1.93121442932353
"TK0390"	18.7877463045359	7.49334077927873	11.651728594486	3.31889901926086
"TK0391"	4.26817058163212	1.56046489775955	1.90308723077298	0
"TK0392"	0	0	0	0
"TK0393"	13.8102982384384	4.23081045405058	11.9247445880235	5.55224148430515
"TK0394"	20.5199802237055	8.48282797804627	14.8596901380807	10.0190823776935
"TK0395"	21.8857257483689	10.0019159670226	16.2233125021187	14.1759357046089
"TK0396"	22.2681836578996	10.5935786016916	19.7023136476011	10.9480818000383
"TK0397"	40.0983694014248	32.146219721817	61.8767939883971	42.0849611992645
"TK0398"	4.13666762864027	1.64655008914208	12.6107025482937	12.4463556916122
"TK0399"	186.523722563125	111.68582406666	395.541992659013	341.332429504934
"TK0400"	82.5575671816227	54.9583357519908	156.264518770309	67.6932990988352
"TK0401"	24.3875926415568	17.5673790479609	51.1015139385621	18.4434319201832
"TK0402"	241.011732488624	110.609423635309	332.578232442612	258.906661728026
"TK0403"	12.3750172230186	6.10789856733262	18.0903674813849	23.7033047125788
"TK0404"	13.0877456158942	4.45495013259686	84.122467326857	35.0783272453632
"TK0405"	111.109765104908	88.8571169347138	200.533615616477	47.7042227768461
"TK0406"	34.601380089491	28.3160124506392	48.993973239481	14.6317893233453
"TK0407"	13.4118308015798	5.75620469938854	5.38204720417072	10.1979945630095
"TK0408"	97.4614339547799	34.7737845538404	57.8017124393129	105.720762509372
"TK0409"	109.148541904994	76.5913308742439	110.200508866614	121.971437641486
"TK0410"	21.2722693918251	9.87737849194687	13.6522442529751	19.8757282706643
"TK0411"	10.984597667755	5.16346050837599	5.87736047288606	7.11500052908669
"TK0412"	2.43174730537433	0	0.48791917299605	9.45062380307259
"TK0413"	9.04812643208031	2.35045025225032	6.87966033924431	4.16418111322886
"TK0414"	1.19677616076014	1.96896356209451	1.44076656319253	0
"TK0415"	6.12497981525152	3.62770456938956	5.01411471670539	9.99760524505107
"TK0416"	7.42070597999447	5.23230664848767	7.01924765047535	6.17988617383529
"TK0417"	1.17222690618044	2.89286184892347	0.705606188640442	1.70838199517081
"TK0418"	5.09964854854091	1.48059858409469	6.50046646227809	3.4974749507434
"TK0419"	20.8991311273314	7.52144080720103	13.1041149318939	15.2290052140941
"TK0420"	11.8717030866716	2.13071977541106	11.6934736644379	5.03319341353441
"TK0421"	17.2440747514439	18.8036020180026	17.6215861320995	17.5333941609636
"TK0422"	640.460717611924	191.07976870812	475.71943856621	394.249089569006
"TK0423"	117.298726957905	105.91001785275	190.845496545956	356.784036569836
"TK0424"	19.317990060853	29.0649456263188	22.8241323224693	117.638443512893
"TK0425"	10.8653161791274	27.153215910473	14.0739140514023	46.5025279551911
"TK0426"	22.5504667544882	51.9734501670997	2077.83083414221	1776.13816243691
"TK0427"	8.74702050172314	15.8523640331143	720.749826393057	718.255884929304
"TK0428"	34.1562667490509	51.8720055669036	146.687010681588	205.624391522197
"TK0429"	48.9591790815364	75.2144080720103	159.842321073506	168.221103694692
"TK0430"	4.60236738332591	6.94092691939692	3.69377736335265	6.70740581996595
"TK0431"	5.23225743531185	5.64915082085914	2.55895806609946	3.81269801497349
"TK0432"	3.00616611751889	3.42402464667725	1.67032724473306	1.3480404210756
"TK0433"	5.03620035509095	3.21679039188224	4.20839771918522	6.2171288782266
"TK0434"	4.03680788883332	5.47919529001399	3.52335805453572	3.52990187081652
"TK0435"	9.82588653790635	8.4216904791054	6.87080620753357	8.57489032325119
"TK0436"	186.819423793245	304.853768645365	229.490896534778	167.998385153725
"TK0437"	38.3323017342202	26.2825269727477	83.4798113107343	55.9218566764547
"TK0438"	48.1910245477009	47.3887223717028	110.030108818285	124.499372862933
"TK0439"	48.2869618252865	47.4094224644698	46.7238714692572	31.7811437602475
"TK0440"	559.97227324785	844.702831230004	355.118609085604	559.409873718017
"TK0441"	1145.60108686183	1232.95861901313	512.791919582963	1303.82674551592
"TK0442"	17.0911978199458	4.57104137454206	443.744426743449	342.091696314757
"TK0443"	22.8161724992238	11.8174208615913	266.539151036157	265.193937069214
"TK0444"	382.039405332445	297.964770439118	610.092769105386	903.889382899467
"TK0445"	28.4618517298287	19.0230993178236	18.2029923373001	29.3815113566342
"TK0446"	90.5424049003426	40.7724323357545	247.968736906666	46.8891149601804
"TK0447"	43.3708790643735	18.4873706774669	114.275341210733	22.4100820582562
"TK0448"	47.7201972442142	18.8869266945964	135.628557352704	24.9317786001295
"TK0449"	70.0945650772702	33.5169945335997	225.580806289823	44.2837387267842
"TK0450"	80.8587622636086	29.8320731578554	219.610560735569	33.0152023301593
"TK0451"	138.218164187873	86.2550551284521	485.267562211027	61.8665106174452
"TK0452"	159.055256455695	109.835306538535	567.903769592172	69.3469730475798
"TK0453"	418.120269347591	278.456003261602	1421.18596226009	191.048841756124
"TK0454"	303.526479186613	246.249911359047	1160.80917285733	229.999702034778
"TK0455"	44.3173539530464	22.2573248376357	128.701128795387	104.699410846897
"TK0456"	41.8794382583352	26.4069955700762	80.8457260204981	67.7561672660967
"TK0457"	46.992356150846	31.4773954486387	101.831095770312	99.7935914359691
"TK0458"	58.0389688899888	60.2302877139145	195.819498718594	284.552376070639
"TK0459"	60.0488823625889	52.901026416743	193.135039280258	380.896782800663
"TK0460"	37.9602101864149	23.3564093472939	157.986559365664	279.461155537663
"TK0461"	107.179005970945	79.141742670707	388.686295115955	631.83102460637
"TK0462"	118.965778954372	88.7753701221683	497.603189593172	792.174825901976
"TK0463"	83.3897693482916	73.0683447982165	326.846181878047	697.651212593125
"TK0464"	69.5481778850168	72.7421266436003	211.289357574431	760.327177724315
"TK0465"	4978.31163848617	7157.76082547748	5712.41787251713	5034.88075917734
"TK0466"	85.3012317508009	123.7453385451	132.874932422116	92.0613716610959
"TK0467"	199.114038146814	104.399287560962	982.636950264115	433.234163978096
"TK0468"	241.326713245066	485.171437734128	203.493934949206	198.592118619515
"TK0469"	87.5715679911815	78.3175565386355	111.552318270916	88.1377430121524
"TK0470"	369.785654796492	264.825023941956	302.964074920048	291.073691835432
"TK0471"	3239.52434940121	5052.34314171369	3920.88651979198	788.78191363932
"TK0472"	103.15043837168	70.9569887471795	94.3249027644817	100.568902357225
"TK0473"	71.6458086687899	34.8006962721242	72.5615916378007	70.2731459506084
"TK0474"	105.572288328417	88.1258732178867	113.973664475764	173.677744522679
"TK0475"	1882.82220913149	1513.8440903346	1534.27703696852	1439.21380901366
"TK0476"	664.012111895955	690.393355385074	493.705907521543	432.820762814205
"TK0477"	445.033341977326	321.936095805925	374.922173464891	455.742945725507
"TK0478"	85.1111556881014	42.0080470614951	88.3133703122851	77.9676463753489
"TK0479"	203.530062029372	134.311442985733	189.557800480328	226.465810295796
"TK0480"	170.332132222252	98.2639847392392	178.131420396777	197.731438666867
"TK0481"	769.239564595775	495.798100084052	366.377744629026	522.257714617453
"TK0482"	13.515817649706	9.30213527392353	30.7275288650346	173.277020457184
"TK0483"	11.4728590817661	6.15502521047547	23.4201203038104	50.887974324237
"TK0484"	7.75237270802474	4.37293070186106	18.6657451064768	29.6980358462833
"TK0485"	8.94904768980037	2.52397342523524	11.543054260477	19.3769501465683
"TK0486"	13.3111308322297	6.79648265710936	12.4331210950198	13.378895142904
"TK0487"	10.7844875368601	2.89286184892347	10.0196078786943	14.3504087594348
"TK0488"	14.0100022174147	7.88538149142043	13.6113709937737	14.3283651207875
"TK0489"	18.1714450505768	9.27809310098811	16.2939323824207	26.3000912414454
"TK0490"	5.13538276296919	4.1261822610037	5.17592000444713	9.74688160254195
"TK0491"	15.3240835780013	4.80219684418262	19.3999466868821	16.6611556113227
"TK0492"	792.981216533494	649.552999801213	536.501982078657	638.929673543443
"TK0493"	1447.37258807212	873.608342202852	1118.97746635825	788.826816900611
"TK0494"	130.402624853479	91.2479820630974	188.067895582346	229.402837063838
"TK0495"	81.1455962947097	74.20121873982	126.617731758728	93.974546834198
